Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2023-115224,12/8/2023,12/11/2023,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000615,Golf Equipment,Golf Carts,High-Quality Golf Carts,34.05,3,0,9.534
US-2023-115224,12/8/2023,12/11/2023,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003816,Golf Equipment,Golf Carts,High-Quality Golf Carts,352.38,2,0,81.0474
US-2023-115378,11/18/2023,11/23/2023,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central,FUR-CH-10000863,Golf Accessories,Golf Shoes,Premium Golf Shoes,301.96,2,0,33.2156
US-2023-115441,7/25/2023,7/28/2023,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004626,Golf Accessories,Golf Shoes,Premium Golf Shoes,403.56,4,0,96.8544
US-2023-115441,7/25/2023,7/28/2023,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001756,Golf Accessories,,Premium nan,95.2,5,0,27.608
US-2023-115441,7/25/2023,7/28/2023,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004996,Golf Equipment,Golf Balls,High-Quality Golf Balls,20.62,2,0,9.6914
US-2023-115441,7/25/2023,7/28/2023,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10003116,Golf Apparel,,Comfortable nan,124.25,7,0,48.4575
US-2023-115441,7/25/2023,7/28/2023,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10002262,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,297.55,5,0,83.314
US-2023-115455,9/8/2023,9/14/2023,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Golf Accessories,,Premium nan,14.136,2,0.6,-7.7748
US-2023-115455,9/8/2023,9/14/2023,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Golf Accessories,Golf Clubs,Premium Golf Clubs,601.47,3,0.5,-300.735
US-2023-115476,3/17/2023,3/17/2023,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Golf Equipment,Golf Bags,High-Quality Golf Bags,32.54,2,0,15.9446
US-2023-115476,3/17/2023,3/17/2023,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,129.98,2,0,62.3904
US-2023-115483,7/14/2023,7/18/2023,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,OFF-PA-10001497,Golf Equipment,Golf Balls,High-Quality Golf Balls,219.84,5,0.2,79.692
US-2023-115504,3/12/2023,3/17/2023,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Golf Equipment,Golf Balls,High-Quality Golf Balls,12.96,2,0,6.2208
US-2023-115525,7/25/2023,7/29/2023,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Golf Equipment,,High-Quality nan,243.88,5,0.2,27.4365
US-2023-115574,12/23/2023,12/24/2023,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Golf Accessories,,Premium nan,141.372,2,0.3,-14.1372
US-2023-115588,11/10/2023,11/12/2023,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-ST-10001558,Golf Equipment,Golf Carts,High-Quality Golf Carts,38.976,3,0.2,-2.436
US-2023-115588,11/10/2023,11/12/2023,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-SU-10001225,Golf Equipment,,High-Quality nan,14.72,5,0.2,-3.312
US-2023-115756,9/5/2023,9/7/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Golf Accessories,Golf Shoes,Premium Golf Shoes,242.94,3,0,29.1528
US-2023-115756,9/5/2023,9/7/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Golf Accessories,,Premium nan,12.22,1,0,3.666
US-2023-115756,9/5/2023,9/7/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,22.05,7,0,10.584
US-2023-115756,9/5/2023,9/7/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Golf Equipment,Golf Balls,High-Quality Golf Balls,91.36,4,0,42.0256
US-2023-115756,9/5/2023,9/7/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Golf Equipment,Golf Carts,High-Quality Golf Carts,194.94,3,0,23.3928
US-2023-115756,9/5/2023,9/7/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Golf Equipment,Golf Carts,High-Quality Golf Carts,70.95,3,0,20.5755
US-2023-115819,4/19/2023,4/24/2023,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000823,Golf Equipment,Golf Tees,High-Quality Golf Tees,5.46,3,0,1.5288
US-2023-115819,4/19/2023,4/24/2023,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Golf Equipment,Golf Tees,High-Quality Golf Tees,73.2,5,0,21.228
US-2023-115819,4/19/2023,4/24/2023,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000050,Golf Equipment,Golf Bags,High-Quality Golf Bags,5.84,1,0.2,1.971
US-2023-115819,4/19/2023,4/24/2023,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Golf Equipment,Golf Bags,High-Quality Golf Bags,9.336,3,0.2,3.2676
US-2023-115819,4/19/2023,4/24/2023,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Golf Equipment,Golf Balls,High-Quality Golf Balls,22.72,4,0,10.224
US-2023-115819,4/19/2023,4/24/2023,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,39.96,5,0.2,12.987
US-2023-115917,5/20/2023,5/25/2023,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,FUR-FU-10000576,Golf Accessories,,Premium nan,1049.2,5,0,272.792
US-2023-115917,5/20/2023,5/25/2023,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,OFF-BI-10004728,Golf Equipment,Golf Bags,High-Quality Golf Bags,15.424,4,0.2,5.0128
US-2023-115952,10/6/2023,10/6/2023,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004654,Golf Equipment,Golf Bags,High-Quality Golf Bags,28.85,5,0,14.425
US-2023-116232,9/22/2023,9/26/2023,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004022,Golf Equipment,Golf Bags,High-Quality Golf Bags,7.506,9,0.7,-6.0048
US-2023-116232,9/22/2023,9/26/2023,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-LA-10001158,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,16.56,2,0.2,5.796
US-2023-116337,11/7/2023,11/12/2023,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,FUR-FU-10002030,Golf Accessories,,Premium nan,44.46,5,0.6,-17.784
US-2023-116337,11/7/2023,11/12/2023,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10001272,Golf Equipment,Golf Carts,High-Quality Golf Carts,314.088,3,0.2,19.6305
US-2023-116344,7/29/2023,8/2/2023,JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001713,Golf Equipment,Golf Carts,High-Quality Golf Carts,84.784,2,0.2,-16.9568
US-2023-116365,1/3/2023,1/8/2023,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002217,Golf Apparel,,Comfortable nan,30.08,2,0.2,-5.264
US-2023-116365,1/3/2023,1/8/2023,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002942,Golf Apparel,,Comfortable nan,165.6,3,0.2,-6.21
US-2023-116365,1/3/2023,1/8/2023,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,180.96,5,0.2,13.572
US-2023-116379,11/7/2023,11/12/2023,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001543,Golf Equipment,Golf Bags,High-Quality Golf Bags,57.584,2,0.2,20.1544
US-2023-116400,10/22/2023,10/24/2023,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Golf Accessories,,Premium nan,39.92,4,0,11.1776
US-2023-116442,12/15/2023,12/22/2023,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Golf Accessories,,Premium nan,14.76,2,0,4.2804
US-2023-116526,9/1/2023,9/5/2023,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Golf Equipment,,High-Quality nan,376.74,4,0.1,71.162
US-2023-116526,9/1/2023,9/5/2023,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Golf Equipment,Golf Tees,High-Quality Golf Tees,11.96,2,0,2.99
US-2023-116526,9/1/2023,9/5/2023,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Golf Equipment,Golf Bags,High-Quality Golf Bags,29.52,4,0,14.4648
US-2023-116526,9/1/2023,9/5/2023,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Golf Equipment,Golf Bags,High-Quality Golf Bags,26.4,5,0,12.672
US-2023-116526,9/1/2023,9/5/2023,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Golf Equipment,Golf Bags,High-Quality Golf Bags,24.1,5,0,11.086
US-2023-116526,9/1/2023,9/5/2023,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,8.78,1,0,2.2828
US-2023-116540,9/2/2023,9/2/2023,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-BI-10004970,Golf Equipment,Golf Bags,High-Quality Golf Bags,8.26,2,0,3.8822
US-2023-116540,9/2/2023,9/2/2023,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-FA-10002676,Golf Equipment,,High-Quality nan,1.81,1,0,0.6516
US-2023-116547,1/10/2023,1/17/2023,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000076,Golf Accessories,,Premium nan,79.92,4,0,34.3656
US-2023-116547,1/10/2023,1/17/2023,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Golf Apparel,,Comfortable nan,69.98,2,0,13.2962
US-2023-116561,9/11/2023,9/17/2023,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001658,Golf Equipment,Golf Bags,High-Quality Golf Bags,39.872,2,0.2,12.9584
US-2023-116561,9/11/2023,9/17/2023,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004186,Golf Equipment,Golf Carts,High-Quality Golf Carts,332.94,3,0,6.6588
US-2023-116596,10/27/2023,10/31/2023,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Golf Accessories,Golf Shoes,Premium Golf Shoes,427.644,14,0.1,80.7772
US-2023-116596,10/27/2023,10/31/2023,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Golf Equipment,Golf Bags,High-Quality Golf Bags,9.728,2,0.2,3.2832
US-2023-116596,10/27/2023,10/31/2023,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Golf Equipment,,High-Quality nan,40.67,7,0,12.6077
US-2023-116596,10/27/2023,10/31/2023,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Golf Equipment,Golf Carts,High-Quality Golf Carts,33.48,2,0,1.3392
US-2023-116603,7/17/2023,7/22/2023,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002892,Golf Equipment,,High-Quality nan,45.96,2,0,13.788
US-2023-116722,11/11/2023,11/16/2023,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Golf Accessories,Golf Shoes,Premium Golf Shoes,451.152,3,0.2,0
US-2023-116722,11/11/2023,11/16/2023,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Golf Accessories,,Premium nan,41.96,2,0,10.9096
US-2023-116722,11/11/2023,11/16/2023,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Golf Equipment,Golf Bags,High-Quality Golf Bags,31.504,11,0.2,11.0264
US-2023-116729,12/25/2023,12/28/2023,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Golf Equipment,Golf Balls,High-Quality Golf Balls,45.36,7,0,21.7728
US-2023-116729,12/25/2023,12/28/2023,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Golf Apparel,,Comfortable nan,254.24,7,0,76.272
US-2023-116729,12/25/2023,12/28/2023,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,2575.944,7,0.2,257.5944
US-2023-116736,1/17/2023,1/21/2023,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,03301,East,FUR-FU-10004017,Golf Accessories,,Premium nan,322.59,3,0,64.518
US-2023-116736,1/17/2023,1/21/2023,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,03301,East,TEC-AC-10002049,Golf Apparel,,Comfortable nan,371.97,3,0,66.9546
US-2023-116736,1/17/2023,1/21/2023,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,03301,East,TEC-AC-10003628,Golf Apparel,,Comfortable nan,29.99,1,0,13.1956
US-2023-116764,8/27/2023,9/2/2023,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,9.216,4,0.2,3.3408
US-2023-116799,3/3/2023,3/6/2023,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Golf Accessories,Golf Shoes,Premium Golf Shoes,563.43,5,0.3,-56.343
US-2023-116799,3/3/2023,3/6/2023,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Golf Equipment,Golf Balls,High-Quality Golf Balls,42.784,7,0.2,15.5092
US-2023-116911,9/15/2023,9/20/2023,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,FUR-TA-10003473,Golf Accessories,Golf Clubs,Premium Golf Clubs,1128.39,3,0,259.5297
US-2023-116911,9/15/2023,9/20/2023,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,OFF-BI-10001249,Golf Equipment,Golf Bags,High-Quality Golf Bags,20.416,4,0.2,6.6352
US-2023-116918,10/1/2023,10/6/2023,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Golf Equipment,Golf Tees,High-Quality Golf Tees,30.976,8,0.2,5.0336
US-2023-116918,10/1/2023,10/6/2023,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Golf Equipment,Golf Bags,High-Quality Golf Bags,5.388,4,0.7,-4.49
US-2023-116974,10/9/2023,10/15/2023,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,23.976,4,0.4,-15.5844
US-2023-117037,5/17/2023,5/20/2023,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973,Golf Accessories,,Premium nan,22.608,3,0.6,-10.1736
US-2023-117037,5/17/2023,5/20/2023,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000279,Golf Equipment,Golf Bags,High-Quality Golf Bags,2.89,1,0.8,-4.7685
US-2023-117037,5/17/2023,5/20/2023,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-FA-10000936,Golf Equipment,,High-Quality nan,7.896,3,0.2,2.4675
US-2023-117037,5/17/2023,5/20/2023,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10000791,Golf Equipment,Golf Balls,High-Quality Golf Balls,30.528,8,0.2,9.54
US-2023-117121,12/17/2023,12/21/2023,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Golf Equipment,Golf Bags,High-Quality Golf Bags,9892.74,13,0,4946.37
US-2023-117226,12/30/2023,1/1/2024,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536,Central,OFF-BI-10004654,Golf Equipment,Golf Bags,High-Quality Golf Bags,6.924,6,0.8,-10.386
US-2023-117282,7/14/2023,7/18/2023,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,Golf Equipment,Golf Bags,High-Quality Golf Bags,14.16,2,0.2,5.133
US-2023-117387,10/27/2023,10/31/2023,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Golf Equipment,Golf Bags,High-Quality Golf Bags,67.136,4,0.2,25.176
US-2023-117408,8/31/2023,9/6/2023,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,76706,Central,OFF-ST-10001580,Golf Equipment,Golf Carts,High-Quality Golf Carts,23.968,2,0.2,2.3968
US-2023-117541,11/14/2023,11/20/2023,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10000550,Golf Accessories,,Premium nan,19.92,4,0,6.5736
US-2023-117541,11/14/2023,11/20/2023,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,Golf Equipment,Golf Balls,High-Quality Golf Balls,16.45,5,0,7.567
US-2023-117583,11/27/2023,11/30/2023,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,07017,East,OFF-AR-10000658,Golf Equipment,Golf Tees,High-Quality Golf Tees,34.65,3,0,9.702
US-2023-117583,11/27/2023,11/30/2023,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,07017,East,OFF-BI-10004233,Golf Equipment,Golf Bags,High-Quality Golf Bags,79.95,5,0,38.376
US-2023-117583,11/27/2023,11/30/2023,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,07017,East,OFF-PA-10000100,Golf Equipment,Golf Balls,High-Quality Golf Balls,204.95,5,0,100.4255
US-2023-117583,11/27/2023,11/30/2023,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,07017,East,OFF-PA-10001246,Golf Equipment,Golf Balls,High-Quality Golf Balls,25.92,4,0,12.4416
US-2023-117590,12/8/2023,12/10/2023,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,FUR-FU-10003664,Golf Accessories,,Premium nan,190.92,5,0.6,-147.963
US-2023-117590,12/8/2023,12/10/2023,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,TEC-PH-10004977,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,1097.544,7,0.2,123.4737
US-2023-117604,9/4/2023,9/9/2023,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Golf Equipment,Golf Balls,High-Quality Golf Balls,239.5,5,0,114.96
US-2023-117625,5/10/2023,5/15/2023,GM-14500,Gene McClure,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,Golf Equipment,,High-Quality nan,7.072,2,0.2,2.3868
US-2023-117660,12/30/2023,1/4/2024,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,5.904,2,0.2,1.9926
US-2023-117660,12/30/2023,1/4/2024,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Golf Equipment,,High-Quality nan,13.712,2,0.2,1.0284
US-2023-117681,4/9/2023,4/14/2023,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Golf Accessories,,Premium nan,556.665,5,0.15,6.549
US-2023-117793,8/23/2023,8/29/2023,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,25.2,4,0,11.592
US-2023-117793,8/23/2023,8/29/2023,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,37.59,3,0,17.6673
US-2023-117793,8/23/2023,8/29/2023,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Golf Equipment,Golf Carts,High-Quality Golf Carts,14.97,1,0,4.1916
US-2023-117793,8/23/2023,8/29/2023,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Golf Apparel,,Comfortable nan,1.98,2,0,0.891
US-2023-117849,4/15/2023,4/17/2023,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Golf Equipment,Golf Balls,High-Quality Golf Balls,143.7,3,0,68.976
US-2023-117912,2/4/2023,2/8/2023,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Golf Accessories,,Premium nan,14.368,2,0.2,3.9512
US-2023-117919,8/27/2023,8/29/2023,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004353,Golf Equipment,Golf Balls,High-Quality Golf Balls,79.92,5,0.2,27.972
US-2023-117919,8/27/2023,8/29/2023,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10003572,Golf Equipment,Golf Carts,High-Quality Golf Carts,14.16,1,0.2,1.062
US-2023-118052,5/6/2023,5/10/2023,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,FUR-FU-10004848,Golf Accessories,,Premium nan,54.712,7,0.2,11.6263
US-2023-118052,5/6/2023,5/10/2023,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,Golf Equipment,,High-Quality nan,7.216,2,0.2,1.7138
US-2023-118052,5/6/2023,5/10/2023,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-PA-10002581,Golf Equipment,Golf Balls,High-Quality Golf Balls,49.568,2,0.2,15.49
US-2023-118073,8/12/2023,8/16/2023,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Golf Accessories,Golf Clubs,Premium Golf Clubs,562.2925,7,0.45,-255.5875
US-2023-118101,6/26/2023,6/26/2023,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Golf Equipment,Golf Bags,High-Quality Golf Bags,8.02,1,0,3.7694
US-2023-118101,6/26/2023,6/26/2023,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Golf Equipment,Golf Balls,High-Quality Golf Balls,368.91,9,0,180.7659
US-2023-118101,6/26/2023,6/26/2023,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Golf Equipment,Golf Carts,High-Quality Golf Carts,171.04,4,0,44.4704
US-2023-118129,12/19/2023,12/21/2023,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Golf Accessories,,Premium nan,303.92,5,0.2,-30.392
US-2023-118178,3/19/2023,3/24/2023,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Golf Equipment,Golf Bags,High-Quality Golf Bags,31.086,3,0.7,-20.724
US-2023-118255,3/11/2023,3/13/2023,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10003291,Golf Equipment,Golf Bags,High-Quality Golf Bags,17.46,2,0,8.2062
US-2023-118255,3/11/2023,3/13/2023,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,TEC-AC-10000171,Golf Apparel,,Comfortable nan,45.98,2,0,19.7714
US-2023-118311,10/24/2023,10/28/2023,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000892,Golf Apparel,,Comfortable nan,450,5,0,162
US-2023-118332,12/16/2023,12/23/2023,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,92307,West,FUR-CH-10001708,Golf Accessories,Golf Shoes,Premium Golf Shoes,563.92,5,0.2,7.049
US-2023-118500,11/17/2023,11/18/2023,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10004231,Golf Equipment,,High-Quality nan,49.5,5,0,13.365
US-2023-118514,2/3/2023,2/10/2023,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Golf Accessories,Golf Shoes,Premium Golf Shoes,866.4,4,0,225.264
US-2023-118570,11/13/2023,11/17/2023,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001289,Golf Equipment,Golf Balls,High-Quality Golf Balls,217.056,7,0.2,78.6828
US-2023-118626,8/15/2023,8/20/2023,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,705.544,7,0.2,70.5544
US-2023-118689,10/2/2023,10/9/2023,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Golf Equipment,Golf Tees,High-Quality Golf Tees,33.96,2,0,9.5088
US-2023-118689,10/2/2023,10/9/2023,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Golf Equipment,Golf Bags,High-Quality Golf Bags,34.37,7,0,16.8413
